Site, Line, Product, Date Time, Adaptive Length, Caliper Length, Color; L, Diameter; Avg, External Measurement Weight 0, Height; Avg, Max Edge Fat Width, Single Caliper Width, Tail Length, Total Fat Percent Area, Total Fat Top Area,% Compliance Weight,% Compliance Thickness
Generic Butcher Company,Generic, 13 oz Ribeye Tail On, 6/20/2024 1:57:03 PM, , , , ,12.8,0.974184,1.97181, , , , , ,
Generic Butcher Company,Generic, 13 oz Ribeye Tail On, 6/20/2024 1:57:09 PM, , , , ,13.62,1.0613,2.07004, , , , , ,
Generic Butcher Company,Generic, 13 oz Ribeye Tail On, 6/20/2024 1:57:27 PM, , , , ,13.16,1.06794,0.507168, ,2.82025, , , ,
Generic Butcher Company,Generic, 13 oz Ribeye Tail On, 6/20/2024 1:57:34 PM, , , , ,12.88,0.904414,0.799356, ,1.08868, , , ,
Generic Butcher Company,Generic, 13 oz Ribeye Tail On, 6/20/2024 1:57:40 PM, , , , ,12.92,0.975887,0.936059, ,1.61273, , , ,
Generic Butcher Company,Generic, 18 oz BI Ribeye, 6/20/2024 2:40:24 PM, , , , ,17.66,0.983616,1.7882, ,0.913905,22.9062, , ,
Generic Butcher Company,Generic, 18 oz BI Ribeye, 6/20/2024 2:40:30 PM, , , , ,18.56,1.30394,0.655364, ,0.226165,21.7223, , ,
Generic Butcher Company,Generic, 18 oz BI Ribeye, 6/20/2024 2:40:42 PM, , , , ,17.58,0.979321,1.91319, , ,28.2292, , ,
Generic Butcher Company,Generic, 18 oz BI Ribeye, 6/20/2024 2:40:48 PM, , , , ,18.86,0.995603,0.736011, ,2.9464,32.7382, , ,
Generic Butcher Company,Generic, 18 oz BI Ribeye, 6/20/2024 2:41:06 PM, , , , ,17.16,0.91865,2.12022, , ,28.5233, , ,
Generic Butcher Company,Generic, 18 oz BI Ribeye, 6/20/2024 2:41:13 PM, , , , ,19.02,0.980378,0.678365, ,2.73628,31.1889, , ,
Generic Butcher Company,Generic, 18 oz BI Ribeye, 6/20/2024 2:41:27 PM, , , , ,19.42,1.05839,1.98618, ,2.30923,23.8506, , ,
Generic Butcher Company,Generic, 18 oz BI Ribeye, 6/20/2024 2:41:33 PM, , , , ,19,1.06237,0.786391, ,3.02666,23.6659, , ,
Generic Butcher Company,Generic, 18 oz BI Ribeye, 6/20/2024 2:41:38 PM, , , , ,19.2,1.00305,1.49733, ,4.42532,29.0553, , ,
Generic Butcher Company,Generic, 18 oz BI Ribeye, 6/20/2024 2:41:47 PM, , , , ,17.92,0.9794,0.522651, ,2.89475,20.0037, , ,
Generic Butcher Company,Generic, 18 oz BI Ribeye, 6/20/2024 2:41:53 PM, , , , ,16.88,0.917633,0.726179, ,2.93407,20.7966, , ,
Generic Butcher Company,Generic, 18 oz BI Ribeye, 6/20/2024 2:41:59 PM, , , , ,18.92,1.02576,1.70528, ,2.07134,27.6234, , ,
Generic Butcher Company,Generic, 18 oz BI Ribeye, 6/20/2024 2:42:05 PM, , , , ,19.36,1.04471,0.654661, ,2.50271,22.2487, , ,
Generic Butcher Company,Generic, 18 oz BI Ribeye, 6/20/2024 2:42:12 PM, , , , ,20.16,1.39772,0.718757, ,6.03044,22.8486, , ,
Generic Butcher Company,Generic, 18 oz BI Ribeye, 6/20/2024 2:42:30 PM, , , , ,17.68,1.04244,0.63578, ,2.54664,22.1918, , ,
Generic Butcher Company,Generic, 18 oz BI Ribeye, 6/20/2024 2:42:39 PM, , , , ,19.02,0.978931,1.36459, , ,19.7749, , ,
Generic Butcher Company,Generic, 18 oz BI Ribeye, 6/20/2024 2:42:42 PM, , , , ,20.22,1.0256,0.659131, ,2.06052,21.7662, , ,
Generic Butcher Company,Generic, 18 oz BI Ribeye, 6/20/2024 2:55:59 PM, , , , ,19.06,0.974737,1.38861, ,2.9313,28.7393, , ,
Generic Butcher Company,Generic, 18 oz BI Ribeye, 6/20/2024 2:56:06 PM, , , , ,20.2,1.00738,1.28457, ,3.11018,27.5362, , ,
Generic Butcher Company,Generic, 18 oz BI Ribeye, 6/20/2024 2:56:12 PM, , , , ,19.52,1.33132,1.37004, , ,17.1013, , ,
Generic Butcher Company,Generic, 18 oz BI Ribeye, 6/20/2024 2:56:16 PM, , , , ,18.96,1.03954,0.954413, ,2.24431,30.9111, , ,
Generic Butcher Company,Generic, 18 oz BI Ribeye, 6/20/2024 2:56:22 PM, , , , ,19.02,1.00359,1.71232, ,3.44848,28.9552, , ,
Generic Butcher Company,Generic, 18 oz BI Ribeye, 6/20/2024 2:56:38 PM, , , , ,18.62,0.9857,0.716604, ,2.8225,31.0063, , ,
Generic Butcher Company,Generic, 18 oz BI Ribeye, 6/20/2024 2:56:44 PM, , , , ,19.64,1.03041,0.781992, , ,21.4639, , ,
Generic Butcher Company,Generic, 18 oz BI Ribeye, 6/20/2024 2:56:50 PM, , , , ,19.02,1.05542,1.77422, , ,22.1428, , ,
Generic Butcher Company,Generic, 18 oz BI Ribeye, 6/20/2024 2:56:55 PM, , , , ,17.72,0.977473,1.77574, , ,30.4449, , ,
Generic Butcher Company,Generic, 18 oz BI Ribeye, 6/20/2024 2:56:59 PM, , , , ,16.94,0.913742,0.708207, ,2.94429,20.8206, , ,
Generic Butcher Company,Generic, 18 oz BI Ribeye, 6/20/2024 2:57:05 PM, , , , ,17.78,0.91095,0.813159, ,2.75616,28.4937, , ,
Generic Butcher Company,Generic, 18 oz BI Ribeye, 6/20/2024 2:57:25 PM, , , , ,18.63,1.04188,0.88256, ,2.86343,32.1921, , ,
Generic Butcher Company,Generic, 18 oz BI Ribeye, 6/20/2024 2:57:33 PM, , , , ,17.62,0.992271,0.779091, ,3.61068,24.3459, , ,
Generic Butcher Company,Generic, 18 oz BI Ribeye, 6/20/2024 2:57:47 PM, , , , ,17.74,0.967732,0.660653, ,2.97821,22.8655, , ,
Generic Butcher Company,Generic, 18 oz BI Ribeye, 6/20/2024 2:58:20 PM, , , , ,19.56,1.45366,4.33676, , ,30.7445, , ,
Generic Butcher Company,Generic, 18 oz BI Ribeye, 6/20/2024 2:58:32 PM, , , , ,19.48,1.06808,1.37656, ,4.0353,73.5387, , ,
Generic Butcher Company,Generic, 18 oz BI Ribeye, 6/20/2024 2:58:40 PM, , , , ,18.02,1.02504,1.56507, ,3.03944,76.1272, , ,
Generic Butcher Company,Generic, 18 oz BI Ribeye, 6/20/2024 2:58:48 PM, , , , ,19.72,1.14963,1.65859, ,3.67395,36.476, , ,
Generic Butcher Company,Generic, 18 oz BI Ribeye, 6/20/2024 2:58:55 PM, , , , ,18.54,1.07301,1.94864, ,2.55263,42.1074, , ,
Generic Butcher Company,Generic, 18 oz BI Ribeye, 6/20/2024 2:59:01 PM, , , , ,18.14,1.07927,1.64471, ,2.62049,25.8976, , ,
Generic Butcher Company,Generic, 18 oz BI Ribeye, 6/20/2024 2:59:10 PM, , , , ,17.6,1.12411,1.56779, , ,24.2526, , ,
Generic Butcher Company,Generic, 18 oz BI Ribeye, 6/20/2024 2:59:17 PM, , , , ,17.7,1.05646,2.06724, , ,30.3925, , ,
Generic Butcher Company,Generic, 18 oz BI Ribeye, 6/20/2024 2:59:24 PM, , , , ,18.5,1.00909,0.770297, ,3.16652,30.263, , ,
Generic Butcher Company,Generic, 18 oz BI Ribeye, 6/20/2024 2:59:50 PM, , , , ,18.92,1.11265,1.44691, ,3.34611,25.601, , ,
Generic Butcher Company,Generic, 18 oz BI Ribeye, 6/20/2024 2:59:56 PM, , , , ,19.7,1.07874,2.33619, ,2.72356,23.6894, , ,
Generic Butcher Company,Generic, 18 oz BI Ribeye, 6/20/2024 3:00:03 PM, , , , ,18.76,1.04656,1.48907, ,3.20018,30.4528, , ,
Generic Butcher Company,Generic, 18 oz BI Ribeye, 6/20/2024 3:00:10 PM, , , , ,16.74,1.46462,1.50572, ,0.73963,24.8969, , ,
Generic Butcher Company,Generic, 18 oz BI Ribeye, 6/20/2024 3:00:36 PM, , , , ,19.44,1.46276,1.2822, ,0.625167,25.67, , ,
Generic Butcher Company,Generic, 18 oz BI Ribeye, 6/20/2024 3:00:41 PM, , , , ,19.64,1.11678,1.29078, , ,24.8117, , ,
Generic Butcher Company,Generic, 18 oz BI Ribeye, 6/20/2024 3:00:48 PM, , , , ,18.68,1.0511,0.953737, ,2.69971,21.2289, , ,
Generic Butcher Company,Generic, 18 oz BI Ribeye, 6/20/2024 3:01:02 PM, , , , ,19.7,1.09434,1.53658, ,3.26728,26.7144, , ,
Generic Butcher Company,Generic, 18 oz BI Ribeye, 6/20/2024 3:01:09 PM, , , , ,20.78,1.10521,1.57533, ,3.24583,25.9375, , ,
Generic Butcher Company,Generic, 18 oz BI Ribeye, 6/20/2024 3:01:14 PM, , , , ,19.62,1.14065,0.80365, ,2.77173,38.308, , ,
Generic Butcher Company,Generic, 18 oz BI Ribeye, 6/20/2024 3:01:39 PM, , , , ,18.4,1.07738,1.97547, , ,26.8318, , ,
Generic Butcher Company,Generic, 18 oz BI Ribeye, 6/20/2024 3:01:45 PM, , , , ,18.92,1.0285,0.703186, ,3.04554,23.689, , ,
Generic Butcher Company,Generic, 18 oz BI Ribeye, 6/20/2024 3:01:50 PM, , , , ,18.54,1.00311,0.757448, ,3.24674,30.4084, , ,
Generic Butcher Company,Generic, 18 oz BI Ribeye, 6/20/2024 3:01:56 PM, , , , ,17.72,1.03539,2.05655, , ,30.4921, , ,
Generic Butcher Company,Generic, 18 oz BI Ribeye, 6/20/2024 3:02:02 PM, , , , ,17.62,1.13245,1.27993, , ,25.9116, , ,
Generic Butcher Company,Generic, 18 oz BI Ribeye, 6/20/2024 3:02:36 PM, , , , ,19.48,1.43737,1.91292, ,1.22114,31.2321, , ,
Generic Butcher Company,Generic, 18 oz BI Ribeye, 6/20/2024 3:03:05 PM, , , , ,16.14,1.58497,1.87377, , ,27.5703, , ,
Generic Butcher Company,Generic, 18 oz BI Ribeye, 6/20/2024 3:03:11 PM, , , , ,18.04,1.44716,1.11991, , ,24.3774, , ,
Generic Butcher Company,Generic, 18 oz BI Ribeye, 6/20/2024 3:03:18 PM, , , , ,17.64,1.05707,1.07234, ,2.53966,23.7323, , ,
Generic Butcher Company,Generic, 18 oz BI Ribeye, 6/20/2024 3:03:28 PM, , , , ,18.42,1.05188,0.575158, ,2.71438,24.2197, , ,
Generic Butcher Company,Generic, 18 oz BI Ribeye, 6/20/2024 3:03:41 PM, , , , ,19.22,1.02938,0.848087, ,2.8855,32.8557, , ,
Generic Butcher Company,Generic, 18 oz BI Ribeye, 6/20/2024 3:03:47 PM, , , , ,18.7,1.04695,0.794835, ,2.76441,40.8135, , ,
Generic Butcher Company,Generic, 18 oz BI Ribeye, 6/20/2024 3:03:53 PM, , , , ,19.34,1.05404,0.861741, ,2.87383,43.8211, , ,
Generic Butcher Company,Generic, 18 oz BI Ribeye, 6/20/2024 3:04:00 PM, , , , ,19.56,1.06383,2.00628, ,2.83295,37.1908, , ,
Generic Butcher Company,Generic, 18 oz BI Ribeye, 6/20/2024 3:04:31 PM, , , , ,18.02,1.02334,5.03694, ,1.29331,33.8229, , ,
Generic Butcher Company,Generic, 18 oz BI Ribeye, 6/20/2024 3:04:36 PM, , , , ,17.74,0.97383,4.31103, ,1.258,35.728, , ,
Generic Butcher Company,Generic, 18 oz BI Ribeye, 6/20/2024 3:04:44 PM, , , , ,17.86,1.02143,4.09338, ,1.03465,37.0948, , ,
Generic Butcher Company,Generic, 18 oz BI Ribeye, 6/20/2024 3:04:50 PM, , , , ,18.16,0.979616,1.0474, ,1.82185,26.5757, , ,
Generic Butcher Company,Generic, 18 oz BI Ribeye, 6/20/2024 3:05:02 PM, , , , ,18.9,1.12384,1.45494, ,0.656896,22.741, , ,
Generic Butcher Company,Generic, 18 oz BI Ribeye, 6/20/2024 3:05:43 PM, , , , ,18.92,1.40193,0.613284, ,2.89572,22.0607, , ,
Generic Butcher Company,Generic, 18 oz BI Ribeye, 6/20/2024 3:05:50 PM, , , , ,18.14,1.05744,1.27215, , ,22.3981, , ,
Generic Butcher Company,Generic, 18 oz BI Ribeye, 6/20/2024 3:05:56 PM, , , , ,19.1,1.07075,0.799157, ,3.02366,44.6711, , ,
Generic Butcher Company,Generic, 18 oz BI Ribeye, 6/20/2024 3:06:04 PM, , , , ,19.46,1.10369,0.752569, ,2.84454,34.4049, , ,
Generic Butcher Company,Generic, 18 oz BI Ribeye, 6/20/2024 3:06:10 PM, , , , ,20.16,1.1392,0.605615, ,3.08198,37.2525, , ,
Generic Butcher Company,Generic, 18 oz BI Ribeye, 6/20/2024 3:06:27 PM, , , , ,18.62,1.04928,3.18234, , ,33.094, , ,
Generic Butcher Company,Generic, 18 oz BI Ribeye, 6/20/2024 3:06:33 PM, , , , ,18.32,1.02738,0.686084, ,2.86454,33.7413, , ,
Generic Butcher Company,Generic, 18 oz BI Ribeye, 6/20/2024 3:06:40 PM, , , , ,18.56,1.08728,0.574442, ,1.28754,21.9152, , ,
Generic Butcher Company,Generic, 18 oz BI Ribeye, 6/20/2024 3:06:54 PM, , , , ,19.26,1.02621,0.813152, ,3.19531,32.2725, , ,
Generic Butcher Company,Generic, 18 oz BI Ribeye, 6/20/2024 3:07:16 PM, , , , ,19.46,1.10014,1.35385, ,3.01975,35.141, , ,
Generic Butcher Company,Generic, 18 oz BI Ribeye, 6/20/2024 3:07:23 PM, , , , ,18.14,1.01849,1.27541, ,3.19757,38.8485, , ,
Generic Butcher Company,Generic, 18 oz BI Ribeye, 6/20/2024 3:07:35 PM, , , , ,17.78,1.16012,1.17116, ,2.79304,29.9074, , ,
Generic Butcher Company,Generic, 18 oz BI Ribeye, 6/20/2024 3:08:12 PM, , , , ,19.54,1.20505,0.653455, ,2.5125,12.5013, , ,
Generic Butcher Company,Generic, 18 oz BI Ribeye, 6/20/2024 3:08:17 PM, , , , ,18.04,1.0512,0.722943, ,1.92283,17.0475, , ,
Generic Butcher Company,Generic, 18 oz BI Ribeye, 6/20/2024 3:08:25 PM, , , , ,17.76,1.04558,1.59437, ,3.05619,27.4218, , ,
Generic Butcher Company,Generic, 18 oz BI Ribeye, 6/20/2024 3:08:32 PM, , , , ,19.46,1.08762,0.585447, ,2.95617,24.1755, , ,
Generic Butcher Company,Generic, 18 oz BI Ribeye, 6/20/2024 3:08:40 PM, , , , ,19.8,1.14041,0.691216, ,3.3995,38.2711, , ,
Generic Butcher Company,Generic, 18 oz BI Ribeye, 6/20/2024 3:08:46 PM, , , , ,17.3,0.929788,0.696726, ,3.50299,25.9952, , ,
Generic Butcher Company,Generic, 18 oz BI Ribeye, 6/20/2024 3:09:08 PM, , , , ,18.34,0.97172,1.85334, ,4.27912,33.2319, , ,
Generic Butcher Company,Generic, 18 oz BI Ribeye, 6/20/2024 3:09:17 PM, , , , ,18.18,1.00252,1.03379, ,3.53597,32.1463, , ,
Generic Butcher Company,Generic, 18 oz BI Ribeye, 6/20/2024 3:09:22 PM, , , , ,18.46,1.0209,1.47966, ,3.28904,29.5792, , ,
Generic Butcher Company,Generic, 18 oz BI Ribeye, 6/20/2024 3:09:28 PM, , , , ,19.46,1.04157,0.881946, ,2.69702,28.2893, , ,
Generic Butcher Company,Generic, 18 oz BI Ribeye, 6/20/2024 3:09:34 PM, , , , ,18.6,0.98711,0.82149, ,3.40238,26.7287, , ,
Generic Butcher Company,Generic, 18 oz BI Ribeye, 6/20/2024 3:09:41 PM, , , , ,19.62,1.08619,0.751285, ,1.95865,21.246, , ,
Generic Butcher Company,Generic, 18 oz BI Ribeye, 6/20/2024 3:09:48 PM, , , , ,19.42,1.01815,0.812633, ,3.80136,24.8862, , ,
Generic Butcher Company,Generic, 18 oz BI Ribeye, 6/20/2024 3:10:45 PM, , , , ,19.46,1.07608,1.36558, ,2.95094,30.4912, , ,
Generic Butcher Company,Generic, 18 oz BI Ribeye, 6/20/2024 3:10:49 PM, , , , ,19.64,1.44063,0.820108, ,2.20399,31.4891, , ,
Generic Butcher Company,Generic, 18 oz BI Ribeye, 6/20/2024 3:10:53 PM, , , , ,20.22,1.24882,1.09545, , ,21.8395, , ,
Generic Butcher Company,Generic, 18 oz BI Ribeye, 6/20/2024 3:10:59 PM, , , , ,18.54,1.01608,5.14333, ,1.44955,76.4948, , ,
Generic Butcher Company,Generic, 18 oz BI Ribeye, 6/20/2024 3:11:03 PM, , , , ,19.06,1.05476,1.89837, , ,29.6881, , ,
Generic Butcher Company,Generic, 18 oz BI Ribeye, 6/20/2024 3:11:08 PM, , , , ,17.92,1.0841,1.6706, , ,26.1916, , ,
Generic Butcher Company,Generic, 18 oz BI Ribeye, 6/20/2024 3:11:12 PM, , , , ,18.62,1.00509,0.938194, ,3.47742,30.4825, , ,
Generic Butcher Company,Generic, 18 oz BI Ribeye, 6/20/2024 3:12:11 PM, , , , ,18.92,1.02204,1.34441, ,2.74108,25.7139, , ,
Generic Butcher Company,Generic, 18 oz BI Ribeye, 6/20/2024 3:12:15 PM, , , , ,20.8,1.08669,1.83803, ,3.39447,25.8897, , ,
Generic Butcher Company,Generic, 18 oz BI Ribeye, 6/20/2024 3:12:23 PM, , , , ,18.66,1.03459,1.55669, ,3.16339,30.3379, , ,
Generic Butcher Company,Generic, 18 oz BI Ribeye, 6/20/2024 3:12:29 PM, , , , ,19.44,1.08106,1.45695, ,2.95001,21.808, , ,
Generic Butcher Company,Generic, 18 oz BI Ribeye, 6/20/2024 3:12:34 PM, , , , ,19.72,1.09959,1.17545, ,2.92621,25.9916, , ,
Generic Butcher Company,Generic, 18 oz BI Ribeye, 6/20/2024 3:12:40 PM, , , , ,18.4,1.08769,0.631143, ,2.93314,41.9887, , ,
Generic Butcher Company,Generic, 18 oz BI Ribeye, 6/20/2024 3:12:50 PM, , , , ,19.6,1.48047,1.46326, ,2.50441,23.7884, , ,
Generic Butcher Company,Generic, 18 oz BI Ribeye, 6/20/2024 3:18:44 PM, , , , ,19.64,1.09775,1.53, ,3.4651,26.562, , ,
Generic Butcher Company,Generic, 5 oz Sirloin Slab, 6/20/2024 3:19:15 PM, ,3.4943, , ,4.72,1.26311,0,2.55071, , ,0, ,
Generic Butcher Company,Generic, 5 oz Sirloin Slab, 6/20/2024 3:19:32 PM, ,3.61909, , ,5.24,1.26988,0,3.00393, , ,0, ,
Generic Butcher Company,Generic, 5 oz Sirloin Slab, 6/20/2024 3:19:38 PM, ,3.67423, , ,5.2,1.2674,0,3.01327, , ,0, ,
Generic Butcher Company,Generic, 5 oz Sirloin Slab, 6/20/2024 3:19:49 PM, ,3.8643, , ,5.4,1.40585,0,2.6874, , ,0.126401, ,
Generic Butcher Company,Generic, 5 oz Sirloin Slab, 6/20/2024 3:19:56 PM, ,4.38674, , ,5.06,1.26021,0,2.10606, , ,0.0737849, ,
Generic Butcher Company,Generic, 5 oz Sirloin Slab, 6/20/2024 3:20:02 PM, ,4.05183, , ,5.5,1.43972,0,1.972, , ,0, ,
Generic Butcher Company,Generic, 5 oz Sirloin Slab, 6/20/2024 3:20:08 PM, ,3.60402, , ,5.28,1.20953,0,3.00059, , ,0, ,
Generic Butcher Company,Generic, 5 oz Sirloin Slab, 6/20/2024 3:20:14 PM, ,3.75063, , ,5.06,1.32122,0,2.762, , ,0, ,
Generic Butcher Company,Generic, 5 oz Sirloin Slab, 6/20/2024 3:20:19 PM, ,3.10126, , ,4.98,1.39314,0,2.68274, , ,0, ,
Generic Butcher Company,Generic, 5 oz Sirloin Slab, 6/20/2024 3:20:28 PM, ,3.69602, , ,5.3,1.46997,0,2.76035, , ,0, ,
Generic Butcher Company,Generic, 5 oz Sirloin Slab, 6/20/2024 3:20:33 PM, ,3.28377, , ,4.96,1.28275,0,2.99889, , ,0, ,
Generic Butcher Company,Generic, 5 oz Sirloin Slab, 6/20/2024 3:20:38 PM, ,3.63811, , ,5.44,1.2927,0,3.01047, , ,0, ,
Generic Butcher Company,Generic, 5 oz Sirloin Slab, 6/20/2024 3:20:44 PM, ,4.72319, , ,4.96,0.958633,0,2.8475, , ,0, ,
Generic Butcher Company,Generic, 5 oz Sirloin Slab, 6/20/2024 3:20:58 PM, ,4.24418, , ,5.32,1.25228,0,2.85468, , ,0, ,
Generic Butcher Company,Generic, 5 oz Sirloin Slab, 6/20/2024 3:21:04 PM, ,3.72744, , ,5.52,1.23078,0,2.80562, , ,0.0187755, ,
Generic Butcher Company,Generic, 5 oz Sirloin Slab, 6/20/2024 3:21:10 PM, ,3.37001, , ,4.66,1.31209,0,3.15016, , ,0, ,
Generic Butcher Company,Generic, 5 oz Sirloin Slab, 6/20/2024 3:21:16 PM, ,3.10547, , ,4.7,1.48415,0,2.67286, , ,0, ,
Generic Butcher Company,Generic, 5 oz Sirloin Slab, 6/20/2024 3:21:21 PM, ,3.41547, , ,5.52,1.37126,0,3.35094, , ,0, ,
Generic Butcher Company,Generic, 5 oz Sirloin Slab, 6/20/2024 3:21:26 PM, ,3.29331, , ,5.32,1.35574,0,3.09741, , ,0, ,
Generic Butcher Company,Generic, 5 oz Sirloin Slab, 6/20/2024 3:21:32 PM, ,3.78882, , ,5.46,1.35035,0,2.76069, , ,0.0471898, ,
Generic Butcher Company,Generic, 5 oz Sirloin Slab, 6/20/2024 3:21:38 PM, ,3.85533, , ,4.68,1.29189,0,2.53227, , ,0, ,
Generic Butcher Company,Generic, 5 oz Sirloin Slab, 6/20/2024 3:21:44 PM, ,3.44141, , ,5.28,1.32121,0,2.74259, , ,0.0205668, ,
Generic Butcher Company,Generic, 5 oz Sirloin Slab, 6/20/2024 3:21:49 PM, ,3.49055, , ,5.08,1.34275,0,2.80119, , ,0, ,
Generic Butcher Company,Generic, 5 oz Sirloin Slab, 6/20/2024 3:21:54 PM, ,3.49053, , ,5.38,1.43297,0,2.9756, , ,0.0454707, ,
Generic Butcher Company,Generic, 5 oz Sirloin Slab, 6/20/2024 3:22:00 PM, ,4.03114, , ,5.3,1.25431,0,2.47293, , ,0, ,
Generic Butcher Company,Generic, 5 oz Sirloin Slab, 6/20/2024 3:22:19 PM, ,3.69061, , ,5.2,1.1572,0,2.63684, , ,0, ,
Generic Butcher Company,Generic, 5 oz Sirloin Slab, 6/20/2024 3:22:24 PM, ,3.26318, , ,5.18,1.42556,0,2.54358, , ,0, ,
Generic Butcher Company,Generic, 5 oz Sirloin Slab, 6/20/2024 3:22:30 PM, ,3.64277, , ,5.16,1.37806,0,2.69589, , ,0, ,
Generic Butcher Company,Generic, 5 oz Sirloin Slab, 6/20/2024 3:22:35 PM, ,3.67081, , ,5.28,1.33338,0,3.08228, , ,0, ,
Generic Butcher Company,Generic, 5 oz Sirloin Slab, 6/20/2024 3:22:41 PM, ,3.00285, , ,4.8,1.73171,0,2.53236, , ,0, ,
Generic Butcher Company,Generic, 5 oz Sirloin Slab, 6/20/2024 3:22:46 PM, ,3.59374, , ,5.14,1.37618,0,3.30243, , ,0, ,
Generic Butcher Company,Generic, 5 oz Sirloin Slab, 6/20/2024 3:22:53 PM, ,3.73747, , ,4.96,1.2672,0,2.74331, , ,0, ,
Generic Butcher Company,Generic, 5 oz Sirloin Slab, 6/20/2024 3:22:58 PM, ,3.68316, , ,5.46,1.75317,0,2.56751, , ,0, ,
Generic Butcher Company,Generic, 5 oz Sirloin Slab, 6/20/2024 3:23:03 PM, ,3.62992, , ,5.28,1.19873,0,3.10329, , ,0, ,
Generic Butcher Company,Generic, 5 oz Sirloin Slab, 6/20/2024 3:23:08 PM, ,3.60653, , ,5.28,1.24633,0,3.26814, , ,0, ,
Generic Butcher Company,Generic, 5 oz Sirloin Slab, 6/20/2024 3:23:15 PM, ,3.82913, , ,5.12,1.17339,0,2.63086, , ,0, ,
Generic Butcher Company,Generic, 5 oz Sirloin Slab, 6/20/2024 3:23:21 PM, ,3.8405, , ,5.28,1.22328,0,2.79792, , ,0, ,
Generic Butcher Company,Generic, 5 oz Sirloin Slab, 6/20/2024 3:23:27 PM, ,3.84655, , ,5.48,1.26937,0,2.82762, , ,0, ,
Generic Butcher Company,Generic, 5 oz Sirloin Slab, 6/20/2024 3:23:32 PM, ,3.56868, , ,5.1,1.3739,0,2.70043, , ,0, ,
Generic Butcher Company,Generic, 5 oz Sirloin Slab, 6/20/2024 3:23:47 PM, ,3.81796, , ,5.5,1.43227,0,2.48751, , ,0, ,
Generic Butcher Company,Generic, 5 oz Sirloin Slab, 6/20/2024 3:23:52 PM, ,3.69266, , ,5.52,1.31212,0,2.67747, , ,0, ,
Generic Butcher Company,Generic, 5 oz Sirloin Slab, 6/20/2024 3:29:01 PM, ,3.62624, , ,4.92,1.33208,0,2.96228, , ,0, ,
Generic Butcher Company,Generic, 5 oz Sirloin Slab, 6/20/2024 3:29:07 PM, ,3.18914, , ,4.54,1.25937,0,2.56906, , ,0, ,
Generic Butcher Company,Generic, 5 oz Sirloin Slab, 6/20/2024 3:29:13 PM, ,4.09114, , ,5.18,1.19582,0,2.22105, , ,0, ,
Generic Butcher Company,Generic, 5 oz Sirloin Slab, 6/20/2024 3:29:22 PM, ,3.9478, , ,5.18,1.15831,0,2.78827, , ,0, ,
Generic Butcher Company,Generic, 5 oz Sirloin Slab, 6/20/2024 3:29:25 PM, ,3.45644, , ,5.04,1.19644,0,2.80233, , ,0, ,
Generic Butcher Company,Generic, 5 oz Sirloin Slab, 6/20/2024 3:29:36 PM, ,3.88363, , ,5.4,1.44601,0,2.3738, , ,0, ,
Generic Butcher Company,Generic, 5 oz Sirloin Slab, 6/20/2024 3:29:41 PM, ,3.29185, , ,5.12,1.34155,0,3.013, , ,0, ,
Generic Butcher Company,Generic, 5 oz Sirloin Slab, 6/20/2024 3:29:49 PM, ,3.80673, , ,5.14,1.05587,0,3.4112, , ,0.126141, ,
Generic Butcher Company,Generic, 5 oz Sirloin Slab, 6/20/2024 3:29:56 PM, ,3.67319, , ,4.84,1.40983,0,2.44702, , ,0, ,
Generic Butcher Company,Generic, 5 oz Sirloin Slab, 6/20/2024 3:30:04 PM, ,3.75237, , ,5.18,1.26805,0,2.27421, , ,0, ,
Generic Butcher Company,Generic, 5 oz Sirloin Slab, 6/20/2024 3:30:20 PM, ,3.50007, , ,4.64,1.3717,0,2.21164, , ,0, ,
Generic Butcher Company,Generic, 5 oz Sirloin Slab, 6/20/2024 3:30:26 PM, ,3.30802, , ,4.5,1.22249,0,2.74034, , ,0, ,
Generic Butcher Company,Generic, 5 oz Sirloin Slab, 6/20/2024 3:30:31 PM, ,3.0925, , ,5.08,1.45521,0,2.34312, , ,0, ,
Generic Butcher Company,Generic, 5 oz Sirloin Slab, 6/20/2024 3:30:42 PM, ,4.16132, , ,5.34,1.35677,0,2.11342, , ,0.0277622, ,
Generic Butcher Company,Generic, 5 oz Sirloin Slab, 6/20/2024 3:30:47 PM, ,3.3997, , ,4.82,1.29852,0,2.74666, , ,0, ,
Generic Butcher Company,Generic, 5 oz Sirloin Slab, 6/20/2024 3:30:52 PM, ,3.54463, , ,5.02,1.53541,0,2.95776, , ,0, ,
Generic Butcher Company,Generic, 5 oz Sirloin Slab, 6/20/2024 3:30:59 PM, ,3.85316, , ,5.24,1.44075,0,2.46696, , ,0, ,
Generic Butcher Company,Generic, 5 oz Sirloin Slab, 6/20/2024 3:31:04 PM, ,3.60925, , ,5,1.26334,0,2.74547, , ,0, ,
Generic Butcher Company,Generic, 5 oz Sirloin Slab, 6/20/2024 3:31:37 PM, ,4.01582, , ,5.38,1.37648,0,2.50216, , ,0, ,
Generic Butcher Company,Generic, 5 oz Sirloin Slab, 6/20/2024 3:31:43 PM, ,4.11649, , ,5.24,1.40154,0,2.1581, , ,0, ,
Generic Butcher Company,Generic, 5 oz Sirloin Slab, 6/20/2024 3:31:48 PM, ,4.26426, , ,5.22,1.06782,0,3.03009, , ,0.0276536, ,
